SampleSize,Set,sappalphas,sappbetas,sappalpha_ds,sappbeta_ds
100,18,13,3,51,0
100,18,13,2,41,0
100,18,17,3,28,8
100,18,13,4,30,5
100,18,18,3,39,7
100,18,18,4,47,4
100,18,25,2,35,4
100,19,13,3,64,4
100,19,15,1,29,6
100,19,14,2,31,6
100,19,14,2,31,6
100,19,27,1,36,1
100,19,16,1,43,1
100,19,25,0,32,7
100,19,19,3,43,6
100,19,14,3,62,6
100,19,15,1,34,4
100,19,10,3,37,5
100,19,13,1,43,2
100,19,23,2,43,0
100,19,17,2,44,5
100,19,17,0,24,6
100,19,13,5,46,0
100,19,16,1,35,5
100,19,14,1,37,0
100,19,15,3,44,1
100,19,11,5,42,0
100,19,20,2,42,5
100,19,12,1,33,4
100,19,19,1,41,1
100,19,10,3,53,8
100,19,13,2,27,0
100,19,15,2,40,6
100,19,10,4,56,0
100,19,19,4,55,4
100,19,12,2,23,6
100,19,20,2,30,7
100,19,15,2,45,0
100,19,20,3,34,4
100,19,12,3,32,9
100,19,18,3,31,6
100,19,18,0,28,3
100,19,16,0,47,5
100,19,12,2,54,1
100,19,19,1,54,6
100,19,21,4,48,7
100,19,18,3,41,7
100,19,15,4,37,4
100,19,24,3,40,7
100,19,15,2,34,0
100,19,20,3,34,2
100,19,13,3,23,4
100,19,22,1,50,4
100,19,21,2,32,7
100,19,16,1,47,1
100,19,17,1,35,3
100,19,17,1,42,7
100,19,16,2,44,2
100,19,11,5,49,0
100,19,13,1,38,8
100,19,21,2,39,0
100,19,17,4,41,3
100,19,24,2,50,4
100,19,21,1,25,6
100,19,11,1,41,5
100,19,23,5,37,0
100,19,27,2,49,4
100,19,21,0,44,5
100,19,17,1,37,6
100,19,12,2,46,7
100,19,15,1,49,6
100,19,26,6,38,0
100,19,20,2,40,0
100,19,13,1,38,6
100,19,15,2,50,5
100,19,9,0,59,3
100,19,15,2,48,0
100,19,18,0,39,9
100,19,20,3,46,7
100,19,14,3,47,2
100,19,10,0,38,3
100,19,22,2,45,8
100,19,16,2,42,7
100,19,18,1,49,0
100,19,16,2,40,0
100,19,14,2,40,4
100,19,20,4,21,2
100,19,24,1,23,4
100,19,25,1,35,0
100,19,14,3,38,2
100,19,15,3,45,0
100,19,20,0,43,5
100,19,19,3,31,0
100,19,19,2,24,3
100,19,14,1,43,8
100,19,14,4,40,0
100,19,23,3,34,7
100,19,22,2,41,7
100,19,16,1,51,0
100,19,19,1,28,1
100,19,21,1,38,4
100,19,11,1,50,6
100,19,10,2,27,4
100,19,15,2,49,8
100,19,15,2,34,8
100,19,12,1,56,0
100,19,21,2,43,5
100,20,19,1,28,2
100,20,11,2,27,6
100,20,18,4,47,0
100,20,21,2,47,2
100,20,18,1,37,7
100,20,17,4,56,6
100,20,16,1,31,4
100,20,14,2,38,2
100,20,22,1,27,6
100,20,18,1,38,7
100,20,6,3,34,3
100,20,26,2,28,2
100,20,18,1,40,7
100,20,12,2,47,6
100,20,10,2,44,1
100,20,16,1,28,5
100,20,13,2,41,7
100,20,13,0,36,6
100,20,19,0,36,7
100,20,18,2,36,0
100,20,23,2,42,6
100,20,19,3,30,5
100,20,22,2,38,2
100,20,19,0,44,9
100,20,12,1,49,7
100,20,16,1,38,8
100,20,13,2,32,1
100,20,17,2,35,8
100,20,15,1,35,0
100,20,16,1,52,0
100,20,23,1,41,5
100,20,22,3,39,5
100,20,10,2,30,4
100,20,16,3,31,7
100,20,20,5,35,0
100,20,15,2,44,0
100,20,14,4,30,0
100,20,9,0,33,5
100,20,22,1,36,8
100,20,17,3,34,6
100,20,19,1,40,3
100,20,20,2,34,8
100,20,15,0,49,0
100,20,11,3,47,0
100,20,18,1,45,5
100,20,16,3,28,7
100,20,13,0,39,4
100,20,18,2,41,0
100,20,14,2,33,7
100,20,16,2,34,6
100,20,20,3,32,4
100,20,29,1,28,9
100,20,14,1,39,8
100,20,24,4,50,1
100,20,21,1,36,0
100,20,13,4,31,0
100,20,17,0,47,3
100,20,8,4,40,8
100,20,21,4,41,1
100,20,21,3,46,7
100,20,12,1,45,2
100,20,18,2,27,4
100,20,15,2,66,2
100,20,10,0,40,0
100,20,13,3,34,0
100,20,13,4,47,3
100,20,10,3,37,0
100,20,15,3,35,0
100,20,15,3,44,3
100,20,18,3,28,6
100,20,20,2,26,0
100,20,17,1,47,7
100,20,11,1,44,4
100,20,19,2,34,7
100,20,10,0,28,0
100,20,23,1,45,3
100,20,17,1,29,8
100,20,16,4,37,0
100,20,18,1,32,0
100,20,17,2,38,0
100,20,13,2,40,7
100,20,23,2,25,5
100,20,17,1,32,9
100,20,18,0,30,3
100,20,20,7,51,0
100,20,16,2,46,6
100,20,17,0,44,8
100,20,9,2,41,8
100,20,15,0,55,7
100,20,22,1,50,6
100,20,14,1,42,7
100,20,21,0,45,0
100,20,11,1,59,6
100,20,15,1,51,8
100,20,16,6,32,0
100,20,17,0,43,2
100,20,23,3,28,2
100,20,19,2,36,6
100,20,17,6,45,0
100,20,16,0,38,3
250,1,15,2,46,4
250,1,28,2,36,8
250,1,6,2,36,7
250,1,22,0,35,8
250,1,14,0,59,0
250,1,18,2,26,8
250,1,13,2,39,7
250,1,15,4,41,7
250,1,11,2,39,0
250,1,20,0,34,7
250,1,23,2,33,5
250,1,20,0,50,1
250,1,20,2,31,0
250,1,19,5,20,4
250,1,14,2,48,0
250,1,9,4,36,0
250,1,9,8,49,0
250,1,12,1,46,3
250,1,11,2,41,1
250,1,19,3,45,7
250,1,20,0,31,0
250,1,13,1,48,5
250,1,14,2,50,6
250,1,20,1,24,5
250,1,11,2,33,6
250,1,17,2,31,1
250,1,23,2,45,1
250,1,20,2,46,7
250,1,25,1,26,5
250,1,21,0,37,6
250,1,10,3,36,4
250,1,14,1,50,7
250,1,12,1,47,7
250,1,16,1,36,7
250,1,12,4,49,3
250,1,15,0,17,2
250,1,18,0,45,2
250,1,13,1,33,6
250,1,21,0,36,4
250,1,15,2,41,5
250,1,17,1,23,9
250,1,19,1,36,5
250,1,22,1,31,8
250,1,11,1,43,0
250,1,20,3,52,8
250,1,16,3,50,1
250,1,21,2,34,5
250,1,23,4,29,7
250,1,13,2,36,6
250,1,26,2,34,6
250,1,22,0,25,2
250,1,20,2,38,8
250,1,18,4,33,4
250,1,12,1,26,8
250,1,17,2,37,1
250,1,12,2,48,2
250,1,16,2,45,1
250,1,15,3,34,0
250,1,15,3,35,1
250,1,18,0,33,6
250,1,19,2,32,5
250,1,19,2,63,3
250,1,13,0,51,0
250,1,19,0,48,0
250,1,22,1,34,7
250,1,16,1,48,7
250,1,18,1,46,2
250,1,16,1,31,8
250,1,16,3,36,1
250,1,18,2,37,2
250,1,16,2,30,2
250,1,17,1,42,7
250,1,22,0,45,6
250,1,14,3,49,0
250,1,15,3,45,0
250,1,16,1,40,8
250,1,17,1,33,4
250,1,12,2,33,3
250,1,24,1,28,4
250,1,12,0,49,8
250,1,14,2,33,4
250,1,6,3,49,2
250,1,24,3,40,1
250,1,13,0,40,8
250,1,22,1,43,0
250,1,20,1,36,7
250,1,16,3,32,0
250,1,22,2,34,7
250,1,15,3,36,6
250,1,15,1,37,2
250,1,16,4,50,0
250,1,27,4,37,6
250,1,17,1,36,1
250,1,11,3,42,8
250,1,20,2,41,8
250,1,13,1,64,0
250,1,17,2,21,5
250,1,19,2,23,5
250,1,21,3,33,4
250,1,8,3,41,8
250,1,26,6,32,0
250,1,14,1,34,3
250,1,12,2,32,6
250,1,16,2,40,7
250,1,23,2,32,7
250,1,20,1,47,0
250,1,20,1,49,5
250,1,15,3,41,8
250,1,11,2,53,5
250,1,20,4,32,5
250,1,18,0,43,7
250,1,16,2,47,5
250,1,7,0,47,6
250,1,11,3,40,4
250,1,16,0,45,4
250,1,19,3,37,0
250,1,9,1,26,8
250,1,17,2,32,1
250,1,14,2,42,7
250,1,20,1,33,1
250,1,12,2,23,1
250,1,14,0,51,2
250,1,15,0,42,2
250,1,19,3,47,1
250,1,19,5,38,0
250,1,19,4,38,7
250,1,15,6,47,0
250,1,18,0,34,7
250,1,13,0,50,8
250,1,18,0,34,7
250,1,19,0,36,5
250,1,16,2,30,5
250,1,18,0,42,5
250,1,25,1,32,3
250,1,16,1,44,6
250,1,24,1,38,7
250,1,13,1,52,0
250,1,9,1,54,7
250,1,16,1,37,0
250,1,16,1,45,6
250,1,14,1,41,7
250,1,14,0,30,0
250,1,17,1,33,5
250,1,22,5,39,0
250,1,14,2,31,7
250,1,17,0,38,6
250,1,18,1,44,5
250,1,17,3,33,5
250,1,15,0,50,8
250,1,16,2,40,5
250,1,16,3,45,6
250,1,12,1,41,7
250,1,22,2,49,0
250,1,17,1,51,5
250,1,16,1,44,1
250,1,20,3,44,6
250,1,17,2,46,4
250,1,18,0,58,8
250,1,23,2,44,7
250,1,20,1,25,5
250,1,18,1,46,7
250,1,16,2,38,0
250,1,15,0,51,7
250,1,15,0,47,5
250,1,19,3,42,6
250,1,15,4,38,6
250,1,21,0,48,3
250,1,23,2,28,1
250,1,13,1,52,5
250,1,11,0,37,5
250,1,12,0,27,8
250,1,19,0,45,0
250,1,14,1,49,1
250,1,14,3,43,5
250,1,16,1,43,1
250,1,16,0,48,5
250,1,20,2,40,5
250,1,12,1,46,0
250,1,10,3,32,1
250,1,20,1,51,1
250,1,15,3,46,3
250,1,12,2,50,6
250,1,17,3,37,9
250,1,15,6,46,0
250,1,17,2,46,4
250,1,19,3,41,0
250,1,9,1,38,8
250,1,21,1,45,6
250,1,15,2,60,6
250,1,11,2,40,4
250,1,12,0,37,1
250,1,24,0,36,1
250,1,11,4,41,1
250,1,20,3,50,2
250,1,21,2,27,7
250,1,17,2,31,7
250,1,18,1,30,4
250,1,17,3,34,8
250,1,18,1,57,4
250,1,16,0,46,1
250,1,11,4,64,0
250,1,22,3,29,7
250,1,13,3,32,1
250,1,22,1,31,3
250,1,17,2,47,2
250,1,24,1,27,7
250,1,14,1,44,8
250,1,31,4,40,1
250,1,14,1,33,6
250,1,19,2,33,0
250,1,12,2,36,8
250,1,14,1,46,1
250,1,17,4,47,8
250,1,9,1,44,1
250,1,17,2,49,0
250,1,12,3,34,2
250,1,17,1,26,3
250,1,14,2,41,4
250,1,9,0,52,6
250,1,14,1,43,7
250,1,15,5,42,8
250,1,21,2,51,5
250,1,15,0,17,7
250,1,17,0,40,7
250,1,18,0,29,8
250,1,19,2,54,0
250,1,8,4,52,0
250,1,19,1,34,5
250,1,17,1,40,5
250,1,15,2,34,8
250,1,18,2,44,3
250,1,16,1,40,0
250,1,10,1,52,2
250,1,25,1,33,6
250,1,13,2,42,8
250,1,28,0,18,5
250,1,17,0,32,7
250,1,20,2,43,7
250,1,12,1,41,1
250,1,22,1,36,8
250,1,16,4,34,2
250,1,18,1,41,8
250,1,19,1,31,5
250,1,11,2,55,9
250,1,25,3,35,2
250,1,18,1,45,8
250,1,14,1,50,4
250,1,19,5,36,0
250,1,14,3,39,3
250,1,10,3,42,1
250,2,10,3,39,6
250,2,11,2,31,1
250,2,24,4,36,6
250,2,17,2,34,7
250,2,15,1,33,4
250,2,15,2,35,8
250,2,11,2,64,2
250,2,17,1,36,8
250,2,19,3,50,6
250,2,20,2,40,0
250,2,13,2,34,6
250,2,19,3,44,1
250,2,34,1,39,6
250,2,16,1,45,0
250,2,23,0,39,1
250,2,21,1,46,5
250,2,17,2,43,7
250,2,17,2,25,6
250,2,16,2,33,7
250,2,11,1,34,0
250,2,12,1,40,1
250,2,15,3,48,0
250,2,16,2,43,8
250,2,23,0,31,5
250,2,18,0,55,8
250,2,13,1,39,1
250,2,14,1,36,0
250,2,17,0,43,9
250,2,24,4,45,2
250,2,19,2,28,8
250,2,15,3,46,2
250,2,16,2,64,4
250,2,18,1,45,6
250,2,15,3,28,6
250,2,16,2,39,7
250,2,14,3,46,7
250,2,13,3,36,3
250,2,14,0,44,2
250,2,14,2,48,0
250,2,22,3,45,2
250,2,20,2,23,0
250,2,18,3,33,4
250,2,10,0,47,4
250,2,18,4,43,6
250,2,11,2,48,7
250,2,16,0,49,8
250,2,10,1,53,1
250,2,12,1,33,1
250,2,11,3,42,3
250,2,18,2,49,2
250,2,18,2,49,2
250,2,11,2,45,6
250,2,19,4,34,0
250,2,17,2,35,0
250,2,23,2,26,7
250,2,22,0,38,5
250,2,21,0,44,6
250,2,13,1,20,8
250,2,21,2,30,5
250,2,18,1,51,5
250,2,16,2,48,3
250,2,12,4,27,7
250,2,14,1,54,0
250,2,10,1,55,1
250,2,12,2,44,7
250,2,15,2,48,6
250,2,15,0,36,5
250,2,16,0,32,3
250,2,25,2,38,8
250,2,17,1,42,9
250,2,13,0,54,9
250,2,14,2,42,1
250,2,17,0,40,8
250,2,10,0,24,7
250,2,13,2,41,0
250,2,18,1,45,0
250,2,18,3,44,5
250,2,13,1,41,2
250,2,17,2,49,4
250,2,19,1,61,2
250,2,17,3,54,5
250,2,19,2,52,0
250,2,17,3,55,7
250,2,22,1,29,7
250,2,13,2,44,4
250,2,15,1,30,2
250,2,14,0,40,6
250,2,21,4,33,0
250,2,11,2,55,7
250,2,17,1,56,6
250,2,20,3,30,2
250,2,12,1,38,2
250,2,16,2,61,5
250,2,16,2,20,2
250,2,14,2,40,2
250,2,12,0,49,5
250,2,15,4,26,6
250,2,18,2,39,2
250,2,30,3,35,0
250,2,23,1,30,1
250,2,27,0,13,8
250,2,22,1,55,0
250,2,17,2,47,2
250,2,15,1,26,0
250,2,11,2,28,7
250,2,19,1,40,1
250,2,23,2,41,4
250,2,22,4,46,0
250,2,20,0,39,6
250,2,20,4,48,0
250,2,23,1,37,7
250,2,22,3,28,1
250,2,13,2,39,0
250,2,12,0,42,5
250,2,21,1,40,5
250,2,18,2,46,2
250,2,17,0,41,0
250,2,13,2,54,6
250,2,21,2,50,7
250,2,23,2,27,2
250,2,21,2,53,8
250,2,18,0,47,0
250,2,22,2,36,6
250,2,12,1,43,2
250,2,19,3,28,0
250,2,19,1,32,8
250,2,20,1,45,1
250,2,11,7,36,0
250,2,18,2,34,5
250,2,12,3,49,2
250,2,10,2,47,5
250,2,17,1,52,0
250,2,23,2,37,1
250,2,14,5,37,0
250,2,21,0,40,7
250,2,16,2,34,2
250,2,13,1,35,0
250,2,21,3,44,0
250,2,11,1,44,6
250,2,20,1,30,5
250,2,10,2,34,8
250,2,17,2,56,3
250,2,18,0,41,9
250,2,11,1,34,7
250,2,16,0,56,8
250,2,13,3,33,1
250,2,18,4,30,0
250,2,18,3,36,0
250,2,22,3,33,5
250,2,16,2,40,3
250,2,20,3,46,1
250,2,18,1,27,2
250,2,17,2,46,0
250,2,16,2,55,7
250,2,19,3,65,7
250,2,13,1,46,3
250,2,15,4,32,7
250,2,21,3,43,5
250,2,17,3,35,5
250,2,12,1,36,7
250,2,19,0,40,3
250,2,14,0,48,6
250,2,13,2,35,3
250,2,16,5,32,0
250,2,23,1,23,4
250,2,17,3,44,0
250,2,4,2,41,9
250,2,16,2,38,5
250,2,15,1,45,5
250,2,25,4,37,0
250,2,12,1,39,0
250,2,12,3,46,7
250,2,17,3,42,8
250,2,16,4,39,5
250,2,11,1,43,7
250,2,20,2,41,1
250,2,22,1,37,5
250,2,15,1,41,3
250,2,16,1,33,8
250,2,27,2,23,0
250,2,13,2,35,7
250,2,12,2,34,1
250,2,21,2,58,5
250,2,14,1,44,0
250,2,32,2,15,0
250,2,17,0,45,6
250,2,19,0,52,7
250,2,17,2,56,5
250,2,27,2,52,0
250,2,17,1,46,0
250,2,12,0,49,0
250,2,14,3,45,2
250,2,14,1,47,5
250,2,17,2,29,7
250,2,18,1,28,7
250,2,20,3,32,4
250,2,14,0,34,6
250,2,17,3,39,6
250,2,23,3,29,3
250,2,15,1,25,8
250,2,25,1,36,7
250,2,26,5,42,0
250,2,19,2,48,0
250,2,17,1,40,5
250,2,17,2,26,7
250,2,16,2,34,5
250,2,15,2,45,0
250,2,15,1,50,6
250,2,11,0,28,6
250,2,20,1,50,0
250,2,22,0,28,3
250,2,16,2,30,0
250,2,24,0,33,4
250,2,20,2,41,3
250,2,17,0,43,5
250,2,26,1,41,5
250,2,20,2,22,6
250,2,17,0,44,8
250,2,17,6,55,0
250,2,20,2,46,4
250,2,9,0,35,2
250,2,13,2,33,5
250,2,15,8,30,0
250,2,19,1,35,2
250,2,13,0,51,2
250,2,19,2,42,8
250,2,22,1,42,4
250,2,9,1,32,7
250,2,20,2,30,8
250,2,8,1,48,8
250,2,21,2,32,6
250,2,21,1,35,1
250,2,11,7,20,0
250,2,22,0,32,3
250,2,16,2,33,1
250,2,23,0,49,7
250,2,14,3,54,8
250,2,22,3,28,7
250,2,8,3,46,6
250,2,13,6,48,0
250,2,14,0,53,4
250,2,13,4,39,8
250,2,15,1,40,7
250,2,26,3,24,1
250,2,13,2,47,6
250,2,16,1,35,0
250,2,17,0,43,0
250,2,9,2,41,2
250,2,13,3,58,6
250,2,23,3,39,8
250,3,20,0,41,8
250,3,13,2,45,6
250,3,23,2,29,8
250,3,17,0,45,0
250,3,21,3,37,9
250,3,24,0,27,2
250,3,16,0,45,0
250,3,13,0,48,7
250,3,16,0,49,4
250,3,17,1,39,6
250,3,15,2,60,6
250,3,16,1,43,1
250,3,17,0,36,2
250,3,18,3,46,7
250,3,6,3,54,3
250,3,13,0,35,7
250,3,16,3,40,6
250,3,16,2,40,6
250,3,18,0,38,6
250,3,25,2,31,7
250,3,16,0,70,6
250,3,13,5,26,0
250,3,19,0,39,6
250,3,18,3,40,7
250,3,11,1,49,5
250,3,18,0,52,1
250,3,16,2,23,2
250,3,16,2,29,5
250,3,18,6,43,0
250,3,15,4,47,4
250,3,17,2,37,6
250,3,12,3,45,4
250,3,16,0,34,3
250,3,17,1,34,1
250,3,14,0,52,7
250,3,19,2,47,1
250,3,17,1,34,5
250,3,22,2,29,1
250,3,18,2,24,0
250,3,12,0,32,1
250,3,15,2,39,5
250,3,24,1,38,2
250,3,9,1,47,6
250,3,10,1,56,8
250,3,19,2,22,2
250,3,20,1,30,2
250,3,15,0,38,5
250,3,18,2,31,7
250,3,17,3,29,6
250,3,17,4,46,0
250,3,23,6,30,0
250,3,16,3,45,2
250,3,14,0,35,8
250,3,12,3,38,2
250,3,17,2,30,3
250,3,24,2,33,8
250,3,21,3,38,4
250,3,16,0,38,8
250,3,15,7,34,0
250,3,19,0,25,6
250,3,17,1,41,7
250,3,17,0,39,4
250,3,19,2,38,3
250,3,26,3,45,0
250,3,16,0,29,1
250,3,25,1,39,0
250,3,11,5,46,7
250,3,15,1,55,8
250,3,22,1,36,8
250,3,13,2,50,4
250,3,18,3,48,9
250,3,21,5,38,3
250,3,20,0,38,7
250,3,13,1,55,4
250,3,12,2,41,7
250,3,17,3,41,4
250,3,14,1,47,0
250,3,12,0,43,4
250,3,22,5,41,0
250,3,13,1,38,0
250,3,19,3,59,0
250,3,20,1,34,6
250,3,16,1,43,5
250,3,12,1,37,6
250,3,15,3,42,2
250,3,14,1,62,2
250,3,11,3,41,5
250,3,21,2,32,0
250,3,20,3,44,8
250,3,11,1,46,7
250,3,22,1,26,2
250,3,15,6,46,0
250,3,17,2,40,8
250,3,14,1,38,5
250,3,20,4,47,0
250,3,16,1,37,0
250,3,14,2,44,4
250,3,17,3,30,3
250,3,15,2,52,6
250,3,22,2,32,6
250,3,18,1,46,8
250,3,12,1,18,4
250,3,15,0,44,7
250,3,21,1,52,5
250,3,14,0,53,6
250,3,16,1,35,6
250,3,17,2,41,6
250,3,24,0,38,2
250,3,22,3,49,4
250,3,23,1,37,7
250,3,14,0,26,7
250,3,15,2,45,6
250,3,13,1,22,0
250,3,17,0,40,0
250,3,11,0,31,2
250,3,13,1,44,7
250,3,10,1,43,1
250,3,13,3,39,7
250,3,16,1,38,7
250,3,19,3,34,3
250,3,19,4,54,8
250,3,20,2,28,7
250,3,20,1,29,5
250,3,18,6,38,0
250,3,12,1,52,8
250,3,13,1,34,1
250,3,17,3,39,7
250,3,18,2,37,4
250,3,16,1,37,9
250,3,17,3,38,5
250,3,15,0,23,4
250,3,19,3,39,4
250,3,13,1,38,3
250,3,24,1,40,4
250,3,18,2,47,2
250,3,17,3,28,0
250,3,16,4,47,0
250,3,23,1,30,6
250,3,12,3,58,0
250,3,25,2,42,2
250,3,19,1,28,7
250,3,16,1,55,5
250,3,15,1,48,3
250,3,15,1,40,8
250,3,12,2,52,8
250,3,17,3,53,5
250,3,16,0,20,3
250,3,17,1,46,5
250,3,11,3,27,8
250,3,17,1,32,1
250,3,14,4,40,3
250,3,18,2,55,7
250,3,14,0,39,8
250,3,20,2,49,6
250,3,19,2,27,9
250,3,8,2,48,1
250,3,10,1,35,6
250,3,16,2,45,0
250,3,17,2,31,5
250,3,18,0,41,0
250,3,11,2,55,7
250,3,21,1,33,4
250,3,16,1,39,0
250,3,22,0,27,8
250,3,19,1,44,1
250,3,12,2,55,4
250,3,14,1,35,5
250,3,17,3,40,4
250,3,22,3,39,0
250,3,17,4,41,0
250,3,19,4,44,0
250,3,20,2,38,8
250,3,10,3,28,7
250,3,13,4,52,0
250,3,15,2,31,0
250,3,18,1,52,0
250,3,19,2,30,3
250,3,19,1,41,6
250,3,15,2,43,2
250,3,19,2,36,6
250,3,19,1,43,1
250,3,18,3,45,4
250,3,16,0,53,0
250,3,28,2,22,9
250,3,14,2,26,7
250,3,16,3,38,8
250,3,18,3,36,0
250,3,15,2,36,3
250,3,13,0,57,8
250,3,14,1,51,5
250,3,13,0,35,3
250,3,14,4,45,1
250,3,16,0,45,3
250,3,12,3,26,4
250,3,12,4,43,3
250,3,15,1,35,1
250,3,25,3,29,7
250,3,17,3,51,4
250,3,16,1,27,5
250,3,16,1,53,1
250,3,23,2,45,1
250,3,12,2,41,3
250,3,15,2,34,3
250,3,20,0,33,8
250,3,13,1,33,6
250,3,15,0,39,3
250,3,17,4,32,3
250,3,19,1,42,5
250,3,20,2,48,2
250,3,24,1,33,3
250,3,14,1,34,8
250,3,11,6,50,0
250,3,16,1,44,8
250,3,14,1,31,8
250,3,11,0,51,7
250,3,7,2,25,7
250,3,17,2,27,6
250,3,12,1,42,2
250,3,25,1,38,8
250,3,21,1,43,7
250,3,13,2,34,2
250,3,21,0,34,8
250,3,14,3,35,0
250,3,17,2,32,6
250,3,18,3,33,0
250,3,13,0,43,0
250,3,16,1,36,2
250,3,18,2,33,5
250,3,14,2,50,5
250,3,12,2,45,4
250,3,15,2,35,2
250,3,28,1,51,6
250,3,17,2,46,7
250,3,12,1,49,2
250,3,19,2,21,5
250,3,24,1,53,5
250,3,24,3,43,4
250,3,19,1,42,4
250,3,20,5,37,0
250,3,21,2,45,2
250,3,13,1,45,0
250,3,17,1,27,7
250,3,12,0,37,2
250,3,20,3,26,6
250,3,24,2,41,9
250,3,14,1,48,9
250,3,14,1,41,6
250,3,19,3,29,7
250,3,12,0,30,4
250,3,15,2,47,6
250,4,17,1,50,2
250,4,15,3,37,8
250,4,21,3,39,2
250,4,18,1,43,0
250,4,15,0,26,7
250,4,12,0,50,6
250,4,20,0,28,0
250,4,17,1,34,5
250,4,21,2,57,6
250,4,15,2,34,5
250,4,17,2,41,1
250,4,8,3,44,5
250,4,16,0,41,1
250,4,11,1,27,8
250,4,18,3,36,8
250,4,18,2,53,8
250,4,22,0,34,2
250,4,16,0,32,3
250,4,21,2,46,8
250,4,20,1,42,2
250,4,20,1,30,2
250,4,13,0,48,7
250,4,9,1,47,2
250,4,12,1,32,5
250,4,16,2,30,7
250,4,21,4,37,8
250,4,16,2,39,4
250,4,14,0,54,3
250,4,15,2,52,0
250,4,19,2,51,6
250,4,14,3,39,2
250,4,12,3,57,5
250,4,25,5,33,4
250,4,21,2,26,8
250,4,16,0,24,3
250,4,13,2,48,4
250,4,20,3,31,8
250,4,12,2,39,6
250,4,17,4,33,0
250,4,13,0,33,0
250,4,24,3,27,1
250,4,15,2,38,5
250,4,18,1,38,1
250,4,17,1,40,3
250,4,12,2,39,2
250,4,15,3,50,6
250,4,15,1,36,0
250,4,16,2,53,0
250,4,19,2,36,0
250,4,13,2,46,3
250,4,11,1,52,3
250,4,10,2,35,5
250,4,15,3,37,6
250,4,16,5,34,5
250,4,29,1,36,8
250,4,18,2,32,7
250,4,13,1,46,4
250,4,18,0,35,2
250,4,18,1,38,1
250,4,15,4,41,0
250,4,19,0,38,5
250,4,21,1,31,3
250,4,21,1,29,7
250,4,16,0,48,8
250,4,8,2,42,6
250,4,16,0,34,3
250,4,15,0,34,9
250,4,13,4,36,5
250,4,10,1,37,6
250,4,17,3,41,2
250,4,18,2,49,5
250,4,8,1,49,0
250,4,15,3,30,4
250,4,14,1,44,7
250,4,12,2,51,5
250,4,20,3,40,1
250,4,14,1,41,3
250,4,13,3,33,8
250,4,15,0,50,6
250,4,17,3,50,3
250,4,12,1,43,6
250,4,12,2,50,6
250,4,13,2,44,8
250,4,13,1,49,0
250,4,19,3,34,3
250,4,20,1,48,0
250,4,18,1,42,0
250,4,16,3,40,4
250,4,18,0,40,8
250,4,20,1,38,6
250,4,19,0,40,0
250,4,17,4,44,7
250,4,21,5,36,0
250,4,7,4,38,7
250,4,16,1,43,2
250,4,15,0,31,4
250,4,19,0,49,4
250,4,12,1,50,2
250,4,12,1,43,0
250,4,14,1,34,5
250,4,16,3,41,1
250,4,14,4,39,8
250,4,14,2,41,0
250,4,10,2,54,8
250,4,13,0,35,2
250,4,15,2,45,6
250,4,10,2,36,5
250,4,24,1,33,0
250,4,18,0,40,6
250,4,14,2,56,3
250,4,14,2,38,1
250,4,16,2,41,4
250,4,14,3,40,5
250,4,16,2,36,0
250,4,10,1,45,6
250,4,12,3,41,7
250,4,13,3,33,4
250,4,10,1,45,7
250,4,21,1,41,6
250,4,16,3,48,0
250,4,13,2,23,5
250,4,17,1,35,5
250,4,22,0,32,9
250,4,15,2,50,6
250,4,17,0,38,0
250,4,11,2,56,3
250,4,23,0,39,1
250,4,17,2,40,0
250,4,13,1,50,2
250,4,8,1,49,0
250,4,8,3,51,6
250,4,7,1,50,4
250,4,14,1,46,9
250,4,18,0,42,4
250,4,20,0,38,1
250,4,22,2,20,8
250,4,18,0,30,6
250,4,16,0,28,4
250,4,10,1,41,4
250,4,23,0,28,2
250,4,15,2,34,6
250,4,12,1,32,1
250,4,20,3,37,5
250,4,20,1,41,0
250,4,15,1,36,3
250,4,19,0,26,7
250,4,16,1,42,6
250,4,16,2,27,5
250,4,23,3,14,1
250,4,21,1,44,6
250,4,10,2,50,0
250,4,14,4,50,0
250,4,16,3,39,3
250,4,13,3,42,0
250,4,20,1,29,8
250,4,15,1,44,7
250,4,15,1,40,5
250,4,13,0,47,8
250,4,18,0,31,6
250,4,12,3,54,1
250,4,11,2,43,9
250,4,15,2,46,6
250,4,24,1,36,4
250,4,16,2,50,5
250,4,13,2,37,1
250,4,20,2,34,0
250,4,14,3,42,1
250,4,21,1,34,3
250,4,14,0,37,2
250,4,18,3,47,8
250,4,13,3,36,6
250,4,21,1,42,0
250,4,22,3,39,3
250,4,20,3,59,3
250,4,23,2,46,5
250,4,12,2,50,3
250,4,21,1,43,0
250,4,19,3,43,0
250,4,12,0,47,4
250,4,30,2,43,1
250,4,29,1,33,4
250,4,18,1,42,2
250,4,17,1,36,1
250,4,18,2,45,4
250,4,14,2,56,1
250,4,18,4,22,1
250,4,10,1,51,0
250,4,19,3,42,3
250,4,22,2,42,5
250,4,11,1,57,0
250,4,14,0,30,4
250,4,18,0,25,0
250,4,17,6,37,0
250,4,11,0,26,0
250,4,15,1,40,0
250,4,16,3,41,8
250,4,20,1,34,1
250,4,19,3,23,5
250,4,12,2,54,0
250,4,12,4,32,0
250,4,14,3,27,1
250,4,27,1,39,1
250,4,13,2,49,1
250,4,14,2,33,6
250,4,22,2,38,6
250,4,17,0,35,8
